[12:15:30]  COMMAND	POST 	 "/wd/hub/session"
[12:17:00]  DATA		{"using":"xpath","value":"//android.widget.RadioButton[@text='IE3']"}
[12:17:01]  RESULT		[{"ELEMENT":"ddd076d3-a832-4509-980e-48c8f3c1995a"}]
[12:17:01]  COMMAND	GET 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/screenshot"
[12:17:01]  DATA		{}
[12:17:02]  RESULT		"iVBORw0KGgoAAAANSUhEUgAABaAAAAtACAIAAABhuRNAAAAAAXNSR0IArs4c6QAAAANzQklUCAgI\n2+FP4AAAIABJREFUeJzs3XV8m+X+//E7adJIm6be1bZ1rPPOmDNlG8MdhsuAg/thyGDAhssZBxt+\n4HDg4AeZuyuzzq3t6m5pkkqa/P4ov3275E4aa6yv5+P ... (238360 more bytes)
[12:17:02]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element"
[12:17:02]  DATA		{"using":"xpath","value":"//android.widget.RadioButton[@text='IE3']"}
[12:17:03]  RESULT		{"ELEMENT":"1be922d4-7d7f-4733-9703-b58772920281"}
[12:17:03]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element/1be922d4-7d7f-4733-9703-b58772920281/click"
[12:17:03]  DATA		{}
[12:17:03]  RESULT		true
[12:17:03]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element"
[12:17:03]  DATA		{"using":"xpath","value":"//android.widget.Spinner[contains(@text,'Pole')]"}
[12:17:05]  RESULT		{"ELEMENT":"a00c45d6-cde1-49f5-9c98-b9fcebafad7c"}
[12:17:05]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/elements"
[12:17:05]  DATA		{"using":"xpath","value":"//android.widget.Spinner[contains(@text,'Pole')]"}
[12:17:06]  RESULT		[{"ELEMENT":"4da4d5bb-be1e-463e-974e-59d2be9b9691"}]
[12:17:06]  COMMAND	GET 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/screenshot"
[12:17:06]  DATA		{}
[12:17:06]  RESULT		"iVBORw0KGgoAAAANSUhEUgAABaAAAAtACAIAAABhuRNAAAAAAXNSR0IArs4c6QAAAANzQklUCAgI\n2+FP4AAAIABJREFUeJzs3Xd8k+X+//E7adKMNt2DDlaxZe+9ZIPHvUA8uFEPuI4TFUVFcY9znDiP\n87g9LmTvDcooGyoFuvdImqQjTX5/1B/fktxJs5rV1/N ... (223330 more bytes)
[12:17:06]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element"
[12:17:06]  DATA		{"using":"xpath","value":"//android.widget.Spinner[contains(@text,'Pole')]"}
[12:17:07]  RESULT		{"ELEMENT":"cc1ad431-13a2-40cc-9a27-493f9201794f"}
[12:17:07]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element/cc1ad431-13a2-40cc-9a27-493f9201794f/click"
[12:17:07]  DATA		{}
[12:17:07]  RESULT		true
[12:17:07]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element"
[12:17:07]  DATA		{"using":"xpath","value":"//android.widget.RadioButton[@text='2P']"}
[12:17:09]  RESULT		{"ELEMENT":"809d4a05-6c78-4240-9ae9-959474c27668"}
[12:17:09]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/elements"
[12:17:09]  DATA		{"using":"xpath","value":"//android.widget.RadioButton[@text='2P']"}
[12:17:10]  RESULT		[{"ELEMENT":"65e250cf-1a43-4cf4-b86d-fe6e607ca070"}]
[12:17:10]  COMMAND	GET 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/screenshot"
[12:17:10]  DATA		{}
[12:17:11]  RESULT		"iVBORw0KGgoAAAANSUhEUgAABaAAAAtACAIAAABhuRNAAAAAAXNSR0IArs4c6QAAAANzQklUCAgI\n2+FP4AAAIABJREFUeJzs3XV8m+X+//E7adJIm6be1bZ1rPPOmDNlG8MdhsuAg/thyGDAhssZBxt+\n4HDg4AeZuyuzzq3t6m5pkkqa/P4ov3275E4aa6yv5+P ... (230182 more bytes)
[12:17:11]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element"
[12:17:11]  DATA		{"using":"xpath","value":"//android.widget.RadioButton[@text='2P']"}
[12:17:12]  RESULT		{"ELEMENT":"43f44766-9a1f-4a7e-a53d-57992b4b646c"}
[12:17:12]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element/43f44766-9a1f-4a7e-a53d-57992b4b646c/click"
[12:17:12]  DATA		{}
[12:17:12]  RESULT		true
[12:17:12]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element"
[12:17:12]  DATA		{"using":"xpath","value":"//android.widget.Button[@resource-id='searchSimoq']"}
[12:17:13]  RESULT		{"ELEMENT":"23c19031-5358-4ec1-ad37-ad71ca45c127"}
[12:17:13]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/elements"
[12:17:13]  DATA		{"using":"xpath","value":"//android.widget.Button[@resource-id='searchSimoq']"}
[12:17:14]  RESULT		[{"ELEMENT":"79d5880f-5bbe-48a7-9a5c-ee3676c03f55"}]
[12:17:14]  COMMAND	GET 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/screenshot"
[12:17:14]  DATA		{}
[12:17:15]  RESULT		"iVBORw0KGgoAAAANSUhEUgAABaAAAAtACAIAAABhuRNAAAAAAXNSR0IArs4c6QAAAANzQklUCAgI\n2+FP4AAAIABJREFUeJzs3Xd8k+X+//E7adKMNt2DDlaxZe+9ZIPHvUA8uFEPuI4TFUVFcY9znDiP\n87g9LmTvDcooGyoFuvdImqQjTX5/1B/fktxJs5rV1/N ... (225522 more bytes)
[12:17:15]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element"
[12:17:15]  DATA		{"using":"xpath","value":"//android.widget.Button[@resource-id='searchSimoq']"}
[12:17:16]  RESULT		{"ELEMENT":"ade3f09c-c2c2-41d4-bed9-d4361403359a"}
[12:17:16]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element/ade3f09c-c2c2-41d4-bed9-d4361403359a/click"
[12:17:16]  DATA		{}
[12:17:16]  RESULT		true
[12:17:16]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element"
[12:17:16]  DATA		{"using":"xpath","value":"//android.widget.Image[@text='Add To Cart']"}
[12:17:17]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/elements"
[12:17:17]  DATA		{"using":"xpath","value":"//android.widget.Image[@text='Add To Cart']"}
[12:17:18]  RESULT		[{"ELEMENT":"b37757cc-3f26-44b4-9016-6e1183576682"}]
[12:17:18]  COMMAND	GET 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/screenshot"
[12:17:18]  DATA		{}
[12:17:19]  RESULT		"iVBORw0KGgoAAAANSUhEUgAABaAAAAtACAIAAABhuRNAAAAAAXNSR0IArs4c6QAAAANzQklUCAgI\n2+FP4AAAIABJREFUeJzs3XdgW9Xd//Fzr6ZlS/KMZzZZJIQ9Awk0IdDSQSlt4aG/0kULha4Hygir\nQBiFLtqyWuigTwdQymjZo4wA2SEhJCQhiZN4xlvy1Lj ... (166168 more bytes)
[12:17:19]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element"
[12:17:19]  DATA		{"using":"xpath","value":"//android.widget.Image[@text='Add To Cart']"}
[12:17:20]  RESULT		{"ELEMENT":"ffd5db2f-ccce-4ba5-b7e6-7d1829dbef37"}
[12:17:20]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element/ffd5db2f-ccce-4ba5-b7e6-7d1829dbef37/click"
[12:17:20]  DATA		{}
[12:17:21]  RESULT		true
[12:17:21]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element"
[12:17:21]  DATA		{"using":"xpath","value":"//android.widget.Button[@resource-id='cartCount']"}
[12:17:23]  RESULT		{"ELEMENT":"c95b614d-d377-4da9-8894-9895ebd8b355"}
[12:17:23]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/elements"
[12:17:23]  DATA		{"using":"xpath","value":"//android.widget.Button[@resource-id='cartCount']"}
[12:17:25]  RESULT		[{"ELEMENT":"0b58970d-2b5c-40f5-944f-a142c88de0a3"}]
[12:17:25]  COMMAND	GET 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/screenshot"
[12:17:25]  DATA		{}
[12:17:26]  RESULT		"iVBORw0KGgoAAAANSUhEUgAABaAAAAtACAIAAABhuRNAAAAAAXNSR0IArs4c6QAAAANzQklUCAgI\n2+FP4AAAIABJREFUeJzs3XdgW9Xd//Fzr2QtW5JnPLPJAMIKm0ACZEBL24dSSuGBX2lLaaHQCQQI\nI4wwCm0pbVkttH3oBEoZZa8ywshmhIQkJHES723JU+P ... (587308 more bytes)
[12:17:26]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element"
[12:17:26]  DATA		{"using":"xpath","value":"//android.widget.Button[@resource-id='cartCount']"}
[12:17:27]  RESULT		{"ELEMENT":"4c6fbf73-b90a-438d-a8f9-748d9b3e377f"}
[12:17:27]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element/4c6fbf73-b90a-438d-a8f9-748d9b3e377f/click"
[12:17:27]  DATA		{}
[12:17:28]  RESULT		true
[12:17:28]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element"
[12:17:28]  DATA		{"using":"xpath","value":"//android.widget.Button[contains(@text,'Checkout')]"}
[12:17:30]  RESULT		{"ELEMENT":"e1062de1-f4a3-4c53-be98-7ff7134dff9f"}
[12:17:30]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/elements"
[12:17:30]  DATA		{"using":"xpath","value":"//android.widget.Button[contains(@text,'Checkout')]"}
[12:17:31]  RESULT		[{"ELEMENT":"df31d019-de80-4c2f-a819-9d35be69e48f"}]
[12:17:31]  COMMAND	GET 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/screenshot"
[12:17:31]  DATA		{}
[12:17:31]  RESULT		"iVBORw0KGgoAAAANSUhEUgAABaAAAAtACAIAAABhuRNAAAAAAXNSR0IArs4c6QAAAANzQklUCAgI\n2+FP4AAAIABJREFUeJzs3Xl8VOW9x/HnnJlMMtl3QhaWsAiyKQjIosgqiku1tVer1t7bWmurtrYu\nCOKK0mrrtYu2tdVerW1d2mqValVAEZEdBEE2CWs2smc ... (160414 more bytes)
[12:17:31]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element"
[12:17:31]  DATA		{"using":"xpath","value":"//android.widget.Button[contains(@text,'Checkout')]"}
[12:17:32]  RESULT		{"ELEMENT":"e08fe956-9a87-4fde-8023-498f0307b79f"}
[12:17:32]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element/e08fe956-9a87-4fde-8023-498f0307b79f/click"
[12:17:32]  DATA		{}
[12:17:32]  RESULT		true
[12:17:32]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element"
[12:17:32]  DATA		{"using":"xpath","value":"//android.widget.EditText[contains(@text,'Project Name')]"}
[12:17:35]  RESULT		{"ELEMENT":"132e082c-d122-4c98-a87c-a8a6435ab6eb"}
[12:17:35]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/elements"
[12:17:35]  DATA		{"using":"xpath","value":"//android.widget.EditText[contains(@text,'Project Name')]"}
[12:17:35]  RESULT		[{"ELEMENT":"bdd4c6e1-8969-4338-90ca-fc0b984e0071"}]
[12:17:35]  COMMAND	GET 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/screenshot"
[12:17:35]  DATA		{}
[12:17:36]  RESULT		"iVBORw0KGgoAAAANSUhEUgAABaAAAAtACAIAAABhuRNAAAAAAXNSR0IArs4c6QAAAANzQklUCAgI\n2+FP4AAAIABJREFUeJzs3Xd8W/W9//HvOdq2JW87HtkEEiAJhD0uYZWmzA5oaXtben+UFlpGoS0j\n7LIKdPcWbntLB6W9UEqhhbIKYSQBwkhICGSRbTt2vCX ... (127780 more bytes)
[12:17:36]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element"
[12:17:36]  DATA		{"using":"xpath","value":"//android.widget.EditText[contains(@text,'Project Name')]"}
[12:17:36]  RESULT		{"ELEMENT":"edd5a5a5-67d4-4a5c-a232-04d3dd6d0c53"}
[12:17:36]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element/edd5a5a5-67d4-4a5c-a232-04d3dd6d0c53/clear"
[12:17:36]  DATA		{}
[12:17:36]  RESULT		"Element Cleared"
[12:17:36]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element/edd5a5a5-67d4-4a5c-a232-04d3dd6d0c53/value"
[12:17:36]  DATA		{"value":["S","i","m","o","Q","T","e","s","t"],"text":"SimoQTest"}
[12:17:37]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element"
[12:17:37]  DATA		{"using":"xpath","value":"//android.widget.EditText[contains(@text,'Project Location')]"}
[12:17:38]  RESULT		{"ELEMENT":"044d8b8d-353b-4638-8a7c-4de7a5e50429"}
[12:17:38]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/elements"
[12:17:38]  DATA		{"using":"xpath","value":"//android.widget.EditText[contains(@text,'Project Location')]"}
[12:17:38]  RESULT		[{"ELEMENT":"a0e606e3-fc27-492b-9bdc-6db793dcf609"}]
[12:17:38]  COMMAND	GET 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/screenshot"
[12:17:38]  DATA		{}
[12:17:39]  RESULT		"iVBORw0KGgoAAAANSUhEUgAABaAAAAtACAIAAABhuRNAAAAAAXNSR0IArs4c6QAAAANzQklUCAgI\n2+FP4AAAIABJREFUeJzs3Xd8W/W9//HvOZoekrcdO84mJIEMkkCAhBJ2U2YHtLT9tfT3o7SlpbTQ\nlj1KyyjQ3Vt629tJaW/poKwyQsggm5AdQnaceO8hS7L ... (136960 more bytes)
[12:17:39]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element"
[12:17:39]  DATA		{"using":"xpath","value":"//android.widget.EditText[contains(@text,'Project Location')]"}
[12:17:40]  RESULT		{"ELEMENT":"4ce2def0-a463-4a9f-928c-283a712541bf"}
[12:17:40]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element/4ce2def0-a463-4a9f-928c-283a712541bf/clear"
[12:17:40]  DATA		{}
[12:17:40]  RESULT		"Element Cleared"
[12:17:40]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element/4ce2def0-a463-4a9f-928c-283a712541bf/value"
[12:17:40]  DATA		{"value":["S","i","m","o","Q","T","e","s","t","L","(7 more items)"],"text":"SimoQTestLocation"}
[12:17:40]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element"
[12:17:40]  DATA		{"using":"xpath","value":"//android.widget.Spinner[@resource-id='undefined']"}
[12:17:41]  RESULT		{"ELEMENT":"ce18aee8-241f-44a4-bfb0-c9cd49280754"}
[12:17:41]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/elements"
[12:17:41]  DATA		{"using":"xpath","value":"//android.widget.Spinner[@resource-id='undefined']"}
[12:17:41]  RESULT		[{"ELEMENT":"cc7d4ce0-bdde-4af0-bc7e-6775910b9ea9"}]
[12:17:41]  COMMAND	GET 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/screenshot"
[12:17:41]  DATA		{}
[12:17:42]  RESULT		"iVBORw0KGgoAAAANSUhEUgAABaAAAAtACAIAAABhuRNAAAAAAXNSR0IArs4c6QAAAANzQklUCAgI\n2+FP4AAAIABJREFUeJzs3Xd8W/W9//HvOZoekrcdO84mJIEMkkCAhBJ2U2YHtLT9tfT3o7SlpbTQ\nlj1KyyjQ3Vt629tJaW/poKwyQsggm5AdQnaceO8hS7L ... (148704 more bytes)
[12:17:42]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element"
[12:17:42]  DATA		{"using":"xpath","value":"//android.widget.Spinner[@resource-id='undefined']"}
[12:17:43]  RESULT		{"ELEMENT":"5c9e0bf6-5217-4724-aa8f-37a6245dd76c"}
[12:17:43]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element/5c9e0bf6-5217-4724-aa8f-37a6245dd76c/click"
[12:17:43]  DATA		{}
[12:17:43]  RESULT		true
[12:17:43]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element"
[12:17:43]  DATA		{"using":"xpath","value":"//android.widget.RadioButton[contains(@text,'Bangalore Office')]"}
[12:17:44]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/elements"
[12:17:44]  DATA		{"using":"xpath","value":"//android.widget.RadioButton[contains(@text,'Bangalore Office')]"}
[12:17:54]  RESULT		[{"ELEMENT":"b8712985-5999-440c-a73a-cf67bca2ed87"}]
[12:17:54]  COMMAND	GET 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/screenshot"
[12:17:54]  DATA		{}
[12:17:55]  RESULT		"iVBORw0KGgoAAAANSUhEUgAABaAAAAtACAIAAABhuRNAAAAAAXNSR0IArs4c6QAAAANzQklUCAgI\n2+FP4AAAIABJREFUeJzs3Xdg2/Wd//HP96ttW/K2E4/ECYEEyCCBMFIadsPsgittf732rhOOtnCF\nlp2yQqFwheu+tkdpaXtd18KxSUMgJCGB7ARCpp3Y8d6 ... (250278 more bytes)
[12:17:55]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element"
[12:17:55]  DATA		{"using":"xpath","value":"//android.widget.RadioButton[contains(@text,'Bangalore Office')]"}
[12:18:04]  RESULT		{"ELEMENT":"2553994a-381e-4a6e-8591-f0b7d4a6c4b1"}
[12:18:04]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element/2553994a-381e-4a6e-8591-f0b7d4a6c4b1/click"
[12:18:04]  DATA		{}
[12:18:04]  RESULT		true
[12:18:04]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element"
[12:18:04]  DATA		{"using":"xpath","value":"//android.widget.Button[contains(@text,'Place Enquiry')]"}
[12:18:06]  RESULT		{"ELEMENT":"2dc747ec-d21d-415d-9dfe-f20b39fd768c"}
[12:18:06]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/elements"
[12:18:06]  DATA		{"using":"xpath","value":"//android.widget.Button[contains(@text,'Place Enquiry')]"}
[12:18:07]  RESULT		[{"ELEMENT":"54aebe92-50ac-42bb-8118-950505a4a148"}]
[12:18:07]  COMMAND	GET 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/screenshot"
[12:18:07]  DATA		{}
[12:18:08]  RESULT		"iVBORw0KGgoAAAANSUhEUgAABaAAAAtACAIAAABhuRNAAAAAAXNSR0IArs4c6QAAAANzQklUCAgI\n2+FP4AAAIABJREFUeJzs3Xl8XHW9//HvObMmk5nJnmbpTqEF2kLLWpCyiZXVBRT1p/j7IQqKKKjs\niyiLgLtXvHpdEb3iioCApRRqW6BAW1pK6ULX7Mlkncx ... (248098 more bytes)
[12:18:08]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element"
[12:18:08]  DATA		{"using":"xpath","value":"//android.widget.Button[contains(@text,'Place Enquiry')]"}
[12:18:09]  RESULT		{"ELEMENT":"a1dc012d-878d-4a75-bd14-30a2c00879b1"}
[12:18:09]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element/a1dc012d-878d-4a75-bd14-30a2c00879b1/click"
[12:18:09]  DATA		{}
[12:18:09]  RESULT		true
[12:18:09]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element"
[12:18:09]  DATA		{"using":"xpath","value":"//android.view.View[contains(@text,'Thank you')]"}
[12:18:11]  RESULT		{"ELEMENT":"9c1c82f6-d41d-4a9d-a323-7f8ced942a17"}
[12:18:11]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/elements"
[12:18:11]  DATA		{"using":"xpath","value":"//android.view.View[contains(@text,'Thank you')]"}
[12:18:11]  RESULT		[{"ELEMENT":"bc19a729-9510-4d51-a9dd-e6951e401359"}]
[12:18:11]  COMMAND	GET 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/screenshot"
[12:18:11]  DATA		{}
[12:18:12]  RESULT		"iVBORw0KGgoAAAANSUhEUgAABaAAAAtACAIAAABhuRNAAAAAAXNSR0IArs4c6QAAAANzQklUCAgI\n2+FP4AAAIABJREFUeJzs3Xl8XXdh5/2rfZes1fsSZ3FCMllYQgg7LR067LQBAmnpRluY5ymdTpnO\ndDrl6TZPW6AzlNLODHQ6DyEhUMqShgGSIbEhzgbZnDi ... (125732 more bytes)
[12:18:12]  COMMAND	POST 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element"
[12:18:12]  DATA		{"using":"xpath","value":"//android.view.View[contains(@text,'Thank you')]"}
[12:18:12]  RESULT		{"ELEMENT":"beeb25e4-daa5-44f6-a9ae-3abbda95e267"}
[12:18:12]  COMMAND	GET 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48/element/beeb25e4-daa5-44f6-a9ae-3abbda95e267/text"
[12:18:12]  DATA		{}
[12:18:12]  RESULT		"Thank you for your Interest."
[12:18:17]  COMMAND	DELETE 	 "/wd/hub/session/d8e57cfd-584b-4426-b2dc-fb21203bcd48"
[12:18:17]  DATA		{}
